G01 ,  18366913.153,    7825032.360,   17473228.830, 20636020.71
G03 ,  17735059.200,   -4531511.432,   19158927.675, 20436355.27
G11 ,  23523131.571,    6334594.769,    9701000.275, 21002838.52
G14 ,   2840442.087,   15424751.631,   21780941.026, 23012998.79
G17 ,   7306539.749,  -14132069.033,   21666239.400, 22487796.37
G18 ,  19030924.876,   15035765.332,   10439385.158, 21876946.8
-----------------------------------------------------------------------------------
G01 ,  18367947.097,    7827024.988,   17471302.752, 20635928.99
G03 ,  17733990.120,   -4529308.402,   19160442.566, 20435847.35
G11 ,  23524010.319,    6335673.161,    9698279.381, 21002969.07
G14 ,   2837760.773,   15424615.468,   21781375.763, 23013039.88
G17 ,   7309183.689,  -14131921.737,   21665419.917, 22487093.08
G18 ,  19031483.922,   15037073.240,   10436625.640, 21877145.33
-----------------------------------------------------------------------------------
G01 ,  18367947.307,    7827026.495,   17471301.881, 20635928.99
G03 ,  17733989.786,   -4529306.821,   19160443.251, 20435847.35
G11 ,  23524010.507,    6335674.425,    9698278.151, 21002969.07
G14 ,   2837759.052,   15424615.500,   21781375.960, 23013039.88
G17 ,   7309185.351,  -14131921.429,   21665419.546, 22487093.08
G18 ,  19031483.679,   15037074.459,   10436624.392, 21877145.33
-----------------------------------------------------------------------------------
G01 ,  18368981.249,    7829018.851,   17469375.427, 20635837.3
G03 ,  17732920.741,   -4527103.557,   19161957.733, 20435339.51
G08 ,  24441415.005,    5457954.863,   -9120089.302, 25248798.98
G11 ,  23524889.018,    6336752.585,    9695557.040, 21003099.66
G14 ,   2835077.671,   15424479.492,   21781810.249, 23013080.09
G17 ,   7311829.207,  -14131774.303,   21664599.618, 22486389.87
-----------------------------------------------------------------------------------
G01 ,  18368981.458,    7829020.354,   17469374.558, 20635837.3
G03 ,  17732920.407,   -4527101.980,   19161958.416, 20435339.51
G08 ,  24441414.308,    5457955.779,   -9120090.607, 25248798.98
G11 ,  23524889.206,    6336753.845,    9695555.813, 21003099.66
G14 ,   2835075.954,   15424479.524,   21781810.445, 23013080.09
